,bugged_date,receipt_date,deputy_id,political_party,state_code,deputy_name,receipt_social_security_number,receipt_description,establishment_name,receipt_value,year,month,day_of_week
183617,0,2014-05-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15146943000102,Dissemination of the Parliamentary Activity.,AP SELF MEDIA COMUNICAÇÃO LTDA EPP,668,2014,5,0
183618,0,2014-11-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15146943000102,Dissemination of the Parliamentary Activity.,AP SELF MEDIA COMUNICAÇÃO LTDA EPP,2700,2014,11,0
183619,0,2014-12-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,15146943000102,Dissemination of the Parliamentary Activity.,AP SELF MEDIA COMUNICAÇÃO LTDA EPP,668,2014,12,2
183620,0,2014-01-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02575829000148,Airline tickets,AVIANCA,1170,2014,1,0
183621,0,2014-01-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02575829000148,Airline tickets,AVIANCA,683,2014,1,0
183622,0,2014-08-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02575829000148,Airline tickets,AVIANCA,586,2014,8,4
183623,0,2014-05-12 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,09296295001484,Airline tickets,Azul Linhas Aereas Brasileiras S.A.,516,2014,5,0
183624,0,2014-05-04 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,03563689000150,Airline tickets,Decolar.com,468,2014,5,6
183625,0,2014-05-23 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,06164253000187,Airline tickets,Gol Linhas Aereas,888,2014,5,4
183626,0,2014-05-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,06164253000187,Airline tickets,Gol Linhas Aereas,389,2014,5,3
183627,0,2014-06-18 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,636,2014,6,2
183628,0,2014-08-08 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,1069,2014,8,4
183629,0,2014-10-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,1764,2014,10,1
183630,0,2014-07-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,375,2014,7,3
183631,0,2014-06-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,412,2014,6,4
183632,0,2014-06-25 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,07575651000159,Airline tickets,GOL LINHAS AÉREAS INTELIGENTES,808,2014,6,2
183633,0,2014-02-19 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02012862000160,Airline tickets,TAM LINHAS AÉREAS S.A.,1301,2014,2,2
183634,0,2014-04-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02012862000160,Airline tickets,TAM LINHAS AÉREAS S.A.,1321,2014,4,0
183635,0,2014-06-09 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02012862000160,Airline tickets,TAM LINHAS AÉREAS S.A.,382,2014,6,0
183636,0,2014-10-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,42591651170901,Food and Meals,ARCOS DOURADOS COM. DE ALIMENTOS LTDA,82,2014,10,2
183637,0,2014-03-18 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17538954000155,Food and Meals,CANTINA DE ROMA,555,2014,3,1
183638,0,2014-05-07 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,30,2014,5,2
183639,0,2014-10-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,396,2014,10,1
183640,0,2014-10-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,115,2014,10,2
183641,0,2014-12-10 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,5050,2014,12,2
183642,0,2014-12-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,179,2014,12,3
183643,0,2014-12-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,760,2014,12,3
183644,0,2014-12-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,430,2014,12,3
183646,0,2014-12-12 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000356,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA ME,99,2014,12,4
183647,0,2014-02-19 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,360,2014,2,2
183648,0,2014-03-25 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,247,2014,3,1
183649,0,2014-03-26 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,197,2014,3,2
183650,0,2014-03-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,180,2014,3,3
183651,0,2014-04-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,900,2014,4,1
183652,0,2014-04-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,121,2014,4,2
183653,0,2014-04-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,151,2014,4,3
183654,0,2014-05-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,172,2014,5,1
183655,0,2014-05-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,750,2014,5,1
183656,0,2014-05-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,164,2014,5,2
183657,0,2014-03-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,670,2014,3,3
183658,0,2014-06-10 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,2800,2014,6,1
183659,0,2014-06-10 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,132,2014,6,1
183660,0,2014-06-04 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,68,2014,6,2
183661,0,2014-05-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,149,2014,5,1
183662,0,2014-05-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,90,2014,5,1
183663,0,2014-05-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,60,2014,5,2
183664,0,2014-05-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,90,2014,5,3
183665,0,2014-06-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,750,2014,6,1
183666,0,2014-06-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,149,2014,6,1
183667,0,2014-06-04 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,500,2014,6,2
183668,0,2014-04-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,161,2014,4,1
183669,0,2014-04-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,180,2014,4,1
183670,0,2014-04-16 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,163,2014,4,2
183671,0,2014-04-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,750,2014,4,1
183672,0,2014-04-23 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,251,2014,4,2
183673,0,2014-04-29 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,329,2014,4,1
183674,0,2014-04-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,149,2014,4,2
183675,0,2014-09-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,770,2014,9,1
183676,0,2014-09-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,150,2014,9,1
183677,0,2014-10-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,50,2014,10,4
183678,0,2014-10-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,875,2014,10,4
183679,0,2014-10-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,99,2014,10,4
183680,0,2014-10-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,130,2014,10,3
183681,0,2014-10-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,450,2014,10,3
183682,0,2014-10-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10580005000194,Food and Meals,CENTRAL PARK RESTAURANTE E EVENTOS LTDA. ME,90,2014,10,3
183684,0,2014-05-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,11823954000110,Food and Meals,CHURRASCARIA E LANCHONETE JEANNY LTDA-ME,62,2014,5,0
183685,0,2014-05-04 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10807175000169,Food and Meals,CLEUSNANE E SIZEMAR LTDA,27,2014,5,6
183686,0,2014-09-18 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,01164256001179,Food and Meals,CLIO LIVRARIA COMERCIAL LTDA.,12,2014,9,3
183687,0,2014-05-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,10542662000147,Food and Meals,COCO BAMBU LAGO SUL COMERCIO DE ALIMENTOS LTDA,378,2014,5,3
183688,0,2014-07-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,19777750000100,Food and Meals,DELFINA ALIMENTOS LTDA.,15,2014,7,1
183689,0,2014-12-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02169338000105,Food and Meals,DOM FRANCISCO - Francisco Pátio Comércio de Alimentos Ltda.,2942,2014,12,0
183690,0,2014-06-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17783092000126,Food and Meals,FAGUNDES & VOZZA ALIMENTOS LTDA,21,2014,6,5
183691,0,2014-12-09 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,37108958000100,Food and Meals,FLOR DE LOTUS,90,2014,12,1
183692,0,2014-12-16 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,37108958000100,Food and Meals,FLOR DE LOTUS,56,2014,12,1
183693,0,2014-02-25 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,37108958000100,Food and Meals,FLOR DE LOTUS,40,2014,2,1
183694,0,2014-11-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,13360340000175,Food and Meals,GMG COMERCIO DE ALIMENTOS LTDA EPP,110,2014,11,0
183695,0,2014-05-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,17,2014,5,1
183696,0,2014-07-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,13,2014,7,1
183697,0,2014-12-16 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,23,2014,12,1
183698,0,2014-04-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,20,2014,4,1
183699,0,2014-10-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,15,2014,10,1
183700,0,2014-06-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,26,2014,6,1
183701,0,2014-11-12 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,20,2014,11,2
183702,0,2014-05-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,14,2014,5,1
183703,0,2014-09-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,02905110020234,Food and Meals,GR S.A,19,2014,9,1
183704,0,2014-11-10 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,15,2014,11,0
183705,0,2014-11-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,6,2014,11,0
183706,0,2014-12-09 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,36,2014,12,1
183707,0,2014-12-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,7,2014,12,3
183708,0,2014-12-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,43,2014,12,2
183709,0,2014-12-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,7,2014,12,5
183710,0,2014-12-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A,102,2014,12,0
183711,0,2014-09-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,06098102000178,Food and Meals,P2 Administração em complexos imobiliários Ltda,36,2014,9,4
183712,0,2014-06-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329004460,Food and Meals,Ra Catering,37,2014,6,4
183713,0,2014-07-21 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,19,2014,7,0
183714,0,2014-04-07 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,20,2014,4,0
183715,0,2014-04-10 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,35,2014,4,3
183716,0,2014-05-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,11,2014,5,3
183717,0,2014-06-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,14,2014,6,4
183718,0,2014-04-07 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,87,2014,4,0
183719,0,2014-10-23 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,18,2014,10,3
183720,0,2014-04-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,18,2014,4,5
183721,0,2014-04-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,7,2014,4,3
183722,0,2014-04-30 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,8,2014,4,2
183723,0,2014-08-21 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329000553,Food and Meals,RA CATERING LTDA,14,2014,8,3
183724,0,2014-03-31 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329001797,Food and Meals,RA CATERING LTDA,42,2014,3,0
183725,0,2014-03-17 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329001797,Food and Meals,RA CATERING LTDA,51,2014,3,0
183726,0,2014-02-24 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329001797,Food and Meals,RA CATERING LTDA,47,2014,2,0
183727,0,2014-02-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,13506601000112,Food and Meals,Restaurante o Trairão Ltda - Traira Sem Espinha,138,2014,2,2
183728,0,2014-11-14 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172001130,Food and Meals,SENAC,3430,2014,11,4
183729,0,2014-02-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SENAC - SERV. NACIONAL APRENDIZ COMERCIAL,51,2014,2,3
183730,0,2014-02-27 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SENAC - SERV. NACIONAL APRENDIZ COMERCIAL,30,2014,2,3
183731,0,2014-03-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SENAC - SERV. NACIONAL APRENDIZ COMERCIAL,22,2014,3,3
183732,0,2014-03-06 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172001644,Food and Meals,SENAC - Serv. Nacional Aprendiz. Comercial,30,2014,3,3
183733,0,2014-07-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,14,2014,7,1
183734,0,2014-07-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,3,2014,7,2
183735,0,2014-10-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,3,2014,10,2
183736,0,2014-06-11 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,72,2014,6,2
183737,0,2014-07-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,22,2014,7,1
183738,0,2014-07-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,17,2014,7,1
183739,0,2014-07-01 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,39,2014,7,1
183740,0,2014-07-02 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,48,2014,7,2
183741,0,2014-07-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,49,2014,7,1
183742,0,2014-10-07 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,12,2014,10,1
183743,0,2014-10-15 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,28,2014,10,2
183745,0,2014-10-22 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,22,2014,10,2
183746,0,2014-10-28 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERV. NAC. DE APRENDIZAGEM COMERCIAL - SENAC,58,2014,10,1
183747,0,2014-05-06 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,Serviço Nac. de Aprendizagem Comercial - SENAC,3,2014,5,1
183748,0,2014-05-06 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,Serviço Nac. de Aprendizagem Comercial - SENAC,30,2014,5,1
183749,0,2014-05-07 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,Serviço Nac. de Aprendizagem Comercial - SENAC,52,2014,5,2
183750,0,2014-09-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ COMERCIAL - SENAC,101,2014,9,2
183751,0,2014-09-03 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172001644,Food and Meals,SERVIÇO NACIONAL DE APRENDIZ COMERCIAL - SENAC,50,2014,9,2
183752,0,2014-02-06 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL-SENAC,75,2014,2,3
183753,0,2014-02-18 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL-SENAC,58,2014,2,1
183754,0,2014-02-20 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL-SENAC,25,2014,2,3
183756,0,2014-02-13 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,33469172000672,Food and Meals,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL-SENAC.,48,2014,2,3
183757,0,2014-06-05 00:00:00,2439,SEM PARTIDO ASSOCIADO,Vazio,Liderança Do Pt,17314329001797,Food and Meals,VIENA,58,2014,6,3
